"기준연도","행정구역코드","통계항목","통계값"
2024,32540110,"to_in_007",4114
2024,32540110,"to_in_008",3897
2024,32540310,"to_in_001",1470
2024,32540310,"to_in_007",797
2024,32540310,"to_in_008",673
2024,32540320,"to_in_001",2424
2024,32540320,"to_in_007",1270
2024,32540320,"to_in_008",1154
2024,32540330,"to_in_001",4834
2024,32540330,"to_in_007",2454
2024,32540330,"to_in_008",2380
2024,32540340,"to_in_001",5573
2024,32540340,"to_in_007",2960
2024,32540340,"to_in_008",2613
2024,32540350,"to_in_001",2943
2024,32540350,"to_in_007",1504
2024,32540350,"to_in_008",1439
2024,32540360,"to_in_001",8200
2024,32540360,"to_in_007",4155
2024,32540360,"to_in_008",4045
2024,32540370,"to_in_001",5561
2024,32540370,"to_in_007",2999
2024,32540370,"to_in_008",2562
2024,32550,"to_in_001",32503
2024,32550,"to_in_007",16848
2024,32550,"to_in_008",15655
2024,32550110,"to_in_001",9468
2024,32550110,"to_in_007",4811
2024,32550110,"to_in_008",4657
2024,32550120,"to_in_001",3872
2024,32550120,"to_in_007",2023
2024,32550120,"to_in_008",1849
2024,32550130,"to_in_001",4025
2024,32550130,"to_in_007",2085
2024,32550130,"to_in_008",1940
2024,32550140,"to_in_001",3191
2024,32550140,"to_in_007",1660
2024,32550140,"to_in_008",1531
2024,32550320,"to_in_001",3040
2024,32550320,"to_in_007",1609
2024,32550320,"to_in_008",1431
2024,32550340,"to_in_001",2354
2024,32550340,"to_in_007",1184
2024,32550340,"to_in_008",1170
2024,32550350,"to_in_001",3272
2024,32550350,"to_in_007",1738
2024,32550350,"to_in_008",1534
2024,32550360,"to_in_001",1447
2024,32550360,"to_in_007",780
2024,32550360,"to_in_008",667
2024,32550370,"to_in_001",1834
2024,32550370,"to_in_007",958
2024,32550370,"to_in_008",876
2024,32560,"to_in_001",40069
2024,32560,"to_in_007",20866
2024,32560,"to_in_008",19203
2024,32560110,"to_in_001",4630
2024,32560110,"to_in_007",2393
2024,32560110,"to_in_008",2237
2024,32560120,"to_in_001",3253
2024,32560120,"to_in_007",1781
2024,32560120,"to_in_008",1472
2024,32560130,"to_in_001",11002
2024,32560130,"to_in_007",5848
2024,32560130,"to_in_008",5154
2024,32560140,"to_in_001",13767
2024,32560140,"to_in_007",6922
2024,32560140,"to_in_008",6845
2024,32560210,"to_in_001",82
2024,32560210,"to_in_007",38
2024,32560210,"to_in_008",44
2024,32560260,"to_in_001",0
2024,32560260,"to_in_007",0
2024,32560260,"to_in_008",0
2024,32560270,"to_in_001",0
2024,32560270,"to_in_007",0
2024,32560270,"to_in_008",0
2024,32560280,"to_in_001",0
2024,32560280,"to_in_007",0
2024,32560280,"to_in_008",0
2024,32560290,"to_in_001",0
2024,32560290,"to_in_007",0
2024,32560290,"to_in_008",0
2024,32560310,"to_in_001",5082
2024,32560310,"to_in_007",2652
2024,32560310,"to_in_008",2430
2024,32560320,"to_in_001",2253
2024,32560320,"to_in_007",1232
2024,32560320,"to_in_008",1021
2024,32570,"to_in_001",22278
2024,32570,"to_in_007",11914
2024,32570,"to_in_008",10364
2024,32570110,"to_in_001",7867
2024,32570110,"to_in_007",4094
2024,32570110,"to_in_008",3773
2024,32570310,"to_in_001",2527
2024,32570310,"to_in_007",1363
2024,32570310,"to_in_008",1164
2024,32570320,"to_in_001",2763
2024,32570320,"to_in_007",1445
2024,32570320,"to_in_008",1318
2024,32570330,"to_in_001",3488
2024,32570330,"to_in_007",2052
2024,32570330,"to_in_008",1436
2024,32570340,"to_in_001",5633
2024,32570340,"to_in_007",2960
2024,32570340,"to_in_008",2673
2024,32580,"to_in_001",20443
2024,32580,"to_in_007",10847
2024,32580,"to_in_008",9596
2024,32580110,"to_in_001",12695
2024,32580110,"to_in_007",6425
2024,32580110,"to_in_008",6270
2024,32580320,"to_in_001",1883
2024,32580320,"to_in_007",1030
2024,32580320,"to_in_008",853
2024,32580330,"to_in_001",1138
2024,32580330,"to_in_007",622
2024,32580330,"to_in_008",516
2024,32580340,"to_in_001",1422
2024,32580340,"to_in_007",895
2024,32580340,"to_in_008",527
2024,32580350,"to_in_001",3305
2024,32580350,"to_in_007",1875
2024,32580350,"to_in_008",1430
2024,32590,"to_in_001",31167
2024,32590,"to_in_007",17225
2024,32590,"to_in_008",13942
2024,32590110,"to_in_001",10494
2024,32590110,"to_in_007",5634
2024,32590110,"to_in_008",4860
2024,32590310,"to_in_001",4042
2024,32590310,"to_in_007",2391
2024,32590310,"to_in_008",1651
2024,32590320,"to_in_001",7349
2024,32590320,"to_in_007",3998
2024,32590320,"to_in_008",3351
2024,32590330,"to_in_001",4843
2024,32590330,"to_in_007",2661
2024,32590330,"to_in_008",2182
2024,32590340,"to_in_001",2486
2024,32590340,"to_in_007",1469
2024,32590340,"to_in_008",1017
2024,32590350,"to_in_001",1953
2024,32590350,"to_in_007",1072
2024,32590350,"to_in_008",881
2024,32600,"to_in_001",27774
2024,32600,"to_in_007",14670
2024,32600,"to_in_008",13104
2024,32600110,"to_in_001",7104
2024,32600110,"to_in_007",3714
2024,32600110,"to_in_008",3390
2024,32600120,"to_in_001",5395
2024,32600120,"to_in_007",2776
2024,32600120,"to_in_008",2619
2024,32600260,"to_in_001",0
2024,32600260,"to_in_007",0
2024,32600260,"to_in_008",0
2024,32600310,"to_in_001",2146
2024,32600310,"to_in_007",1088
2024,32600310,"to_in_008",1058
2024,32600320,"to_in_001",3264
2024,32600320,"to_in_007",1722
2024,32600320,"to_in_008",1542
2024,32600330,"to_in_001",9865
2024,32600330,"to_in_007",5370
2024,32600330,"to_in_008",4495
2024,32610,"to_in_001",26687
2024,32610,"to_in_007",13643
2024,32610,"to_in_008",13044
2024,32610110,"to_in_001",11952
2024,32610110,"to_in_007",6105
2024,32610110,"to_in_008",5847
2024,32610310,"to_in_001",2514
2024,32610310,"to_in_007",1264
2024,32610310,"to_in_008",1250
2024,32610320,"to_in_001",2265
2024,32610320,"to_in_007",1138
2024,32610320,"to_in_008",1127
2024,32610330,"to_in_001",2577
2024,32610330,"to_in_007",1366
2024,32610330,"to_in_008",1211
2024,32610340,"to_in_001",2913
2024,32610340,"to_in_007",1529
2024,32610340,"to_in_008",1384
2024,32610350,"to_in_001",4466
2024,32610350,"to_in_007",2241
2024,32610350,"to_in_008",2225
2024,33,"to_in_001",1646328
2024,33,"to_in_007",847132
2024,33,"to_in_008",799196
2024,33020,"to_in_001",215904
2024,33020,"to_in_007",110806
2024,33020,"to_in_008",105098
2024,33020110,"to_in_001",6622
2024,33020110,"to_in_007",3597
2024,33020110,"to_in_008",3025
2024,33020310,"to_in_001",1857
2024,33020310,"to_in_007",953
2024,33020310,"to_in_008",904
2024,33020320,"to_in_001",2741
2024,33020320,"to_in_007",1344
2024,33020320,"to_in_008",1397
2024,33020340,"to_in_001",3093
2024,33020340,"to_in_007",1615
2024,33020340,"to_in_008",1478
2024,33020350,"to_in_001",2177
2024,33020350,"to_in_007",1105
2024,33020350,"to_in_008",1072
2024,33020360,"to_in_001",3734
2024,33020360,"to_in_007",1915
2024,33020360,"to_in_008",1819
2024,33020380,"to_in_001",3736
2024,33020380,"to_in_007",2056
2024,33020380,"to_in_008",1680
2024,33020390,"to_in_001",3489
2024,33020390,"to_in_007",1755
2024,33020390,"to_in_008",1734
2024,33020400,"to_in_001",2156
2024,33020400,"to_in_007",1095
2024,33020400,"to_in_008",1061
2024,33020410,"to_in_001",2910
2024,33020410,"to_in_007",1504
2024,33020410,"to_in_008",1406
2024,33020420,"to_in_001",1834
2024,33020420,"to_in_007",942
2024,33020420,"to_in_008",892
2024,33020430,"to_in_001",13079
2024,33020430,"to_in_007",7930
2024,33020430,"to_in_008",5149
2024,33020440,"to_in_001",15000
2024,33020440,"to_in_007",7805
2024,33020440,"to_in_008",7195
2024,33020510,"to_in_001",2434
2024,33020510,"to_in_007",1179
2024,33020510,"to_in_008",1255
2024,33020530,"to_in_001",22032
2024,33020530,"to_in_007",10890
2024,33020530,"to_in_008",11142
2024,33020540,"to_in_001",6551
2024,33020540,"to_in_007",3284
2024,33020540,"to_in_008",3267
2024,33020550,"to_in_001",13729
2024,33020550,"to_in_007",6725
2024,33020550,"to_in_008",7004
2024,33020560,"to_in_001",4764
2024,33020560,"to_in_007",2353
2024,33020560,"to_in_008",2411
2024,33020570,"to_in_001",9027
2024,33020570,"to_in_007",4527
2024,33020570,"to_in_008",4500
2024,33020580,"to_in_001",22137
2024,33020580,"to_in_007",11109
2024,33020580,"to_in_008",11028
2024,33020600,"to_in_001",8347
2024,33020600,"to_in_007",4336
2024,33020600,"to_in_008",4011
2024,33020610,"to_in_001",9416
2024,33020610,"to_in_007",4916
2024,33020610,"to_in_008",4500
2024,33020620,"to_in_001",13592
2024,33020620,"to_in_007",6682
2024,33020620,"to_in_008",6910
2024,33020630,"to_in_001",34710
2024,33020630,"to_in_007",17382
2024,33020630,"to_in_008",17328
2024,33020640,"to_in_001",6737
2024,33020640,"to_in_007",3807
2024,33020640,"to_in_008",2930
2024,33030,"to_in_001",130733
2024,33030,"to_in_007",66079
2024,33030,"to_in_008",64654
2024,33030110,"to_in_001",6546
2024,33030110,"to_in_007",3346
2024,33030110,"to_in_008",3200
2024,33030310,"to_in_001",1776
2024,33030310,"to_in_007",944
2024,33030310,"to_in_008",832
2024,33030320,"to_in_001",1230
2024,33030320,"to_in_007",631
2024,33030320,"to_in_008",599
2024,33030330,"to_in_001",1875
2024,33030330,"to_in_007",983
2024,33030330,"to_in_008",892
2024,33030340,"to_in_001",2011
2024,33030340,"to_in_007",1015
2024,33030340,"to_in_008",996
2024,33030350,"to_in_001",638
2024,33030350,"to_in_007",317
2024,33030350,"to_in_008",321
2024,33030360,"to_in_001",3137
2024,33030360,"to_in_007",1609
2024,33030360,"to_in_008",1528
2024,33030370,"to_in_001",4626
2024,33030370,"to_in_007",2474
2024,33030370,"to_in_008",2152
2024,33030510,"to_in_001",17242
2024,33030510,"to_in_007",8547
2024,33030510,"to_in_008",8695
2024,33030560,"to_in_001",21756
2024,33030560,"to_in_007",11024
2024,33030560,"to_in_008",10732
2024,33030590,"to_in_001",15337
2024,33030590,"to_in_007",7813
2024,33030590,"to_in_008",7524
2024,33030600,"to_in_001",14574
2024,33030600,"to_in_007",7398
2024,33030600,"to_in_008",7176
2024,33030700,"to_in_001",4620
2024,33030700,"to_in_007",2307
2024,33030700,"to_in_008",2313
2024,33030710,"to_in_001",9860
2024,33030710,"to_in_007",4925
2024,33030710,"to_in_008",4935
2024,33030720,"to_in_001",10309
2024,33030720,"to_in_007",5181
2024,33030720,"to_in_008",5128
2024,33030730,"to_in_001",9824
2024,33030730,"to_in_007",4938
2024,33030730,"to_in_008",4886
2024,33030740,"to_in_001",5372
2024,33030740,"to_in_007",2627
2024,33030740,"to_in_008",2745
2024,33041,"to_in_001",195499
2024,33041,"to_in_007",97260
2024,33041,"to_in_008",98239
2024,33041310,"to_in_001",2001
2024,33041310,"to_in_007",1038
2024,33041310,"to_in_008",963
2024,33041320,"to_in_001",4430
2024,33041320,"to_in_007",2282
2024,33041320,"to_in_008",2148
2024,33041330,"to_in_001",3565
2024,33041330,"to_in_007",1839
2024,33041330,"to_in_008",1726
2024,33041340,"to_in_001",6981
2024,33041340,"to_in_007",3829
2024,33041340,"to_in_008",3152
2024,33041350,"to_in_001",3282
2024,33041350,"to_in_007",1717
2024,33041350,"to_in_008",1565
2024,33041510,"to_in_001",6399
2024,33041510,"to_in_007",3144
2024,33041510,"to_in_008",3255
2024,33041520,"to_in_001",6407
2024,33041520,"to_in_007",3205
2024,33041520,"to_in_008",3202
2024,33041530,"to_in_001",11211
2024,33041530,"to_in_007",5408
2024,33041530,"to_in_008",5803
2024,33041540,"to_in_001",9843
2024,33041540,"to_in_007",4867
2024,33041540,"to_in_008",4976
2024,33041550,"to_in_001",28734
2024,33041550,"to_in_007",13924
2024,33041550,"to_in_008",14810
2024,33041560,"to_in_001",12400
2024,33041560,"to_in_007",6128
2024,33041560,"to_in_008",6272
2024,33041570,"to_in_001",56624
2024,33041570,"to_in_007",28431
2024,33041570,"to_in_008",28193
2024,33041580,"to_in_001",43622
2024,33041580,"to_in_007",21448
2024,33041580,"to_in_008",22174
2024,33042,"to_in_001",190979
2024,33042,"to_in_007",95333
2024,33042,"to_in_008",95646
2024,33042310,"to_in_001",9747
2024,33042310,"to_in_007",5166
2024,33042310,"to_in_008",4581
2024,33042320,"to_in_001",3340
2024,33042320,"to_in_007",1710
2024,33042320,"to_in_008",1630
2024,33042510,"to_in_001",3973
2024,33042510,"to_in_007",2042
2024,33042510,"to_in_008",1931
2024,33042520,"to_in_001",11464
2024,33042520,"to_in_007",5662
2024,33042520,"to_in_008",5802
2024,33042530,"to_in_001",17134
2024,33042530,"to_in_007",8843
2024,33042530,"to_in_008",8291
2024,33042540,"to_in_001",18128
2024,33042540,"to_in_007",9035
2024,33042540,"to_in_008",9093
2024,33042550,"to_in_001",24826
2024,33042550,"to_in_007",12516
2024,33042550,"to_in_008",12310
2024,33042560,"to_in_001",28356
2024,33042560,"to_in_007",13629
2024,33042560,"to_in_008",14727
2024,33042570,"to_in_001",13057
2024,33042570,"to_in_007",6416
2024,33042570,"to_in_008",6641
2024,33042580,"to_in_001",14733
2024,33042580,"to_in_007",7263
2024,33042580,"to_in_008",7470
2024,33042590,"to_in_001",46221
2024,33042590,"to_in_007",23051
2024,33042590,"to_in_008",23170
2024,33043,"to_in_001",291048
2024,33043,"to_in_007",148337
2024,33043,"to_in_008",142711
2024,33043110,"to_in_001",39240
2024,33043110,"to_in_007",19722
2024,33043110,"to_in_008",19518
2024,33043310,"to_in_001",12415
2024,33043310,"to_in_007",6230
2024,33043310,"to_in_008",6185
2024,33043320,"to_in_001",17364
2024,33043320,"to_in_007",8944
2024,33043320,"to_in_008",8420
2024,33043510,"to_in_001",13968
2024,33043510,"to_in_007",6865
2024,33043510,"to_in_008",7103
2024,33043520,"to_in_001",51502
2024,33043520,"to_in_007",26530
2024,33043520,"to_in_008",24972
2024,33043530,"to_in_001",17174
2024,33043530,"to_in_007",8860
2024,33043530,"to_in_008",8314
2024,33043540,"to_in_001",52880
2024,33043540,"to_in_007",25893
2024,33043540,"to_in_008",26987
2024,33043550,"to_in_001",15167
2024,33043550,"to_in_007",8102
2024,33043550,"to_in_008",7065
2024,33043560,"to_in_001",24320
2024,33043560,"to_in_007",13280
2024,33043560,"to_in_008",11040
2024,33043570,"to_in_001",30363
2024,33043570,"to_in_007",15315
2024,33043570,"to_in_008",15048
2024,33043580,"to_in_001",16655
2024,33043580,"to_in_007",8596
2024,33043580,"to_in_008",8059
2024,33044,"to_in_001",195842
2024,33044,"to_in_007",101466
2024,33044,"to_in_008",94376
2024,33044110,"to_in_001",19602
2024,33044110,"to_in_007",10179
2024,33044110,"to_in_008",9423
2024,33044120,"to_in_001",69352
2024,33044120,"to_in_007",37174
2024,33044120,"to_in_008",32178
2024,33044310,"to_in_001",4618
2024,33044310,"to_in_007",2721
2024,33044310,"to_in_008",1897
2024,33044510,"to_in_001",17323
2024,33044510,"to_in_007",8493
2024,33044510,"to_in_008",8830
2024,33044520,"to_in_001",12326
2024,33044520,"to_in_007",6196
2024,33044520,"to_in_008",6130
2024,33044530,"to_in_001",8242
2024,33044530,"to_in_007",4099
2024,33044530,"to_in_008",4143
2024,33044540,"to_in_001",17292
2024,33044540,"to_in_007",9147
2024,33044540,"to_in_008",8145
2024,33044550,"to_in_001",47087
2024,33044550,"to_in_007",23457
2024,33044550,"to_in_008",23630
2024,33520,"to_in_001",29858
2024,33520,"to_in_007",15033
2024,33520,"to_in_008",14825
2024,33520110,"to_in_001",13808
2024,33520110,"to_in_007",6951
2024,33520110,"to_in_008",6857
2024,33520310,"to_in_001",1604
2024,33520310,"to_in_007",808
2024,33520310,"to_in_008",796
2024,33520320,"to_in_001",1439
2024,33520320,"to_in_007",772
2024,33520320,"to_in_008",667
2024,33520330,"to_in_001",1959
2024,33520330,"to_in_007",949
2024,33520330,"to_in_008",1010
2024,33520340,"to_in_001",1527
2024,33520340,"to_in_007",740
2024,33520340,"to_in_008",787
2024,33520350,"to_in_001",2174
2024,33520350,"to_in_007",1144
2024,33520350,"to_in_008",1030
2024,33520360,"to_in_001",1811
2024,33520360,"to_in_007",884
2024,33520360,"to_in_008",927
2024,33520370,"to_in_001",656
2024,33520370,"to_in_007",356
2024,33520370,"to_in_008",300
2024,33520380,"to_in_001",1583
2024,33520380,"to_in_007",762
2024,33520380,"to_in_008",821
2024,33520390,"to_in_001",1701
2024,33520390,"to_in_007",827
2024,33520390,"to_in_008",874
2024,33520400,"to_in_001",1596
2024,33520400,"to_in_007",840
2024,33520400,"to_in_008",756
2024,33530,"to_in_001",47416
2024,33530,"to_in_007",24179
2024,33530,"to_in_008",23237
2024,33530110,"to_in_001",27893
2024,33530110,"to_in_007",14119
2024,33530110,"to_in_008",13774
2024,33530310,"to_in_001",3097
2024,33530310,"to_in_007",1651
2024,33530310,"to_in_008",1446
2024,33530320,"to_in_001",1244
2024,33530320,"to_in_007",629
2024,33530320,"to_in_008",615
2024,33530330,"to_in_001",1793
2024,33530330,"to_in_007",906
2024,33530330,"to_in_008",887
2024,33530340,"to_in_001",2172
2024,33530340,"to_in_007",1086
2024,33530340,"to_in_008",1086
2024,33530350,"to_in_001",2734
2024,33530350,"to_in_007",1391
2024,33530350,"to_in_008",1343
2024,33530360,"to_in_001",3725
2024,33530360,"to_in_007",1957
2024,33530360,"to_in_008",1768
2024,33530370,"to_in_001",2010
2024,33530370,"to_in_007",1022
2024,33530370,"to_in_008",988
2024,33530380,"to_in_001",2748
2024,33530380,"to_in_007",1418
2024,33530380,"to_in_008",1330
2024,33540,"to_in_001",43730
2024,33540,"to_in_007",22022
2024,33540,"to_in_008",21708
2024,33540110,"to_in_001",20347
2024,33540110,"to_in_007",10144
2024,33540110,"to_in_008",10203
2024,33540310,"to_in_001",3294
2024,33540310,"to_in_007",1767
2024,33540310,"to_in_008",1527
2024,33540320,"to_in_001",3791
2024,33540320,"to_in_007",1911
2024,33540320,"to_in_008",1880
2024,33540330,"to_in_001",2041
2024,33540330,"to_in_007",1008
2024,33540330,"to_in_008",1033
2024,33540340,"to_in_001",1672
2024,33540340,"to_in_007",833
2024,33540340,"to_in_008",839
2024,33540350,"to_in_001",2051
2024,33540350,"to_in_007",1009
2024,33540350,"to_in_008",1042
2024,33540360,"to_in_001",2811
2024,33540360,"to_in_007",1437
2024,33540360,"to_in_008",1374
2024,33540370,"to_in_001",883
2024,33540370,"to_in_007",448
2024,33540370,"to_in_008",435
2024,33540380,"to_in_001",2442
2024,33540380,"to_in_007",1231
2024,33540380,"to_in_008",1211
2024,33540390,"to_in_001",1637
2024,33540390,"to_in_007",814
2024,33540390,"to_in_008",823
2024,33540400,"to_in_001",2761
2024,33540400,"to_in_007",1420
2024,33540400,"to_in_008",1341
2024,33550,"to_in_001",96544
2024,33550,"to_in_007",52962
2024,33550,"to_in_008",43582
2024,33550110,"to_in_001",32350
2024,33550110,"to_in_007",17170
2024,33550110,"to_in_008",15180
2024,33550120,"to_in_001",34149
2024,33550120,"to_in_007",18689
2024,33550120,"to_in_008",15460
2024,33550320,"to_in_001",3068
2024,33550320,"to_in_007",1645
2024,33550320,"to_in_008",1423
2024,33550330,"to_in_001",3897
2024,33550330,"to_in_007",2265
